Index,Action number, actual_action dim1, actual_action dim2, cores in use dim1, cores in use dim2, number of jobs allocated, jobs in the system 
501,204,0;1;0;0;1,0;2;1,3,0,5,92
502,204,0;1;0;0;1,0;2;1,3,0,5,93
503,204,0;1;0;0;1,0;2;1,3,0,5,94
504,204,0;1;0;0;1,0;2;1,3,0,5,95
505,1,0,0,3,0,0,0
506,2,0;1,0,3,0,1,0
507,1,0,0,3,0,0,2
508,1,0,0,3,0,0,3
509,92,0;0;0;0;1,0;0;0;0;1,3,0,2,2
510,147,0;1;0;0;1,0;0;0;0;1,3,0,3,2
511,147,0;1;0;0;1,0;0;0;0;1,3,0,3,3
512,147,0;1;0;0;1,0;0;0;0;1,3,0,3,4
513,147,0;1;0;0;1,0;0;0;0;1,3,0,3,5
514,147,0;1;0;0;1,0;0;0;0;1,3,0,3,6
515,204,0;1;0;0;1,0;2;1,3,0,5,5
516,204,0;1;0;0;1,0;2;1,3,0,5,6
517,204,0;1;0;0;1,0;2;1,3,0,5,7
518,204,0;1;0;0;1,0;2;1,3,0,5,8
519,204,0;1;0;0;1,0;2;1,3,0,5,9
520,204,0;1;0;0;1,0;2;1,3,0,5,10
521,204,0;1;0;0;1,0;2;1,3,0,5,11
522,204,0;1;0;0;1,0;2;1,3,0,5,12
523,204,0;1;0;0;1,0;2;1,3,0,5,13
524,204,0;1;0;0;1,0;2;1,3,0,5,14
525,204,0;1;0;0;1,0;2;1,3,0,5,15
526,204,0;1;0;0;1,0;2;1,3,0,5,16
527,204,0;1;0;0;1,0;2;1,3,0,5,17
528,204,0;1;0;0;1,0;2;1,3,0,5,18
529,204,0;1;0;0;1,0;2;1,3,0,5,19
530,204,0;1;0;0;1,0;2;1,3,0,5,20
531,204,0;1;0;0;1,0;2;1,3,0,5,21
532,204,0;1;0;0;1,0;2;1,3,0,5,22
533,204,0;1;0;0;1,0;2;1,3,0,5,23
534,204,0;1;0;0;1,0;2;1,3,0,5,24
535,204,0;1;0;0;1,0;2;1,3,0,5,25
536,204,0;1;0;0;1,0;2;1,3,0,5,26
537,204,0;1;0;0;1,0;2;1,3,0,5,27
538,204,0;1;0;0;1,0;2;1,3,0,5,28
539,204,0;1;0;0;1,0;2;1,3,0,5,29
540,204,0;1;0;0;1,0;2;1,3,0,5,30
541,204,0;1;0;0;1,0;2;1,3,0,5,31
542,204,0;1;0;0;1,0;2;1,3,0,5,32
543,204,0;1;0;0;1,0;2;1,3,0,5,33
544,204,0;1;0;0;1,0;2;1,3,0,5,34
545,204,0;1;0;0;1,0;2;1,3,0,5,35
546,204,0;1;0;0;1,0;2;1,3,0,5,36
547,204,0;1;0;0;1,0;2;1,3,0,5,37
548,204,0;1;0;0;1,0;2;1,3,0,5,38
549,204,0;1;0;0;1,0;2;1,3,0,5,39
550,204,0;1;0;0;1,0;2;1,3,0,5,40
551,204,0;1;0;0;1,0;2;1,3,0,5,41
552,204,0;1;0;0;1,0;2;1,3,0,5,42
553,204,0;1;0;0;1,0;2;1,3,0,5,43
554,204,0;1;0;0;1,0;2;1,3,0,5,44
555,204,0;1;0;0;1,0;2;1,3,0,5,45
556,204,0;1;0;0;1,0;2;1,3,0,5,46
557,204,0;1;0;0;1,0;2;1,3,0,5,47
558,204,0;1;0;0;1,0;2;1,3,0,5,48
559,204,0;1;0;0;1,0;2;1,3,0,5,49
560,204,0;1;0;0;1,0;2;1,3,0,5,50
561,204,0;1;0;0;1,0;2;1,3,0,5,51
562,204,0;1;0;0;1,0;2;1,3,0,5,52
563,204,0;1;0;0;1,0;2;1,3,0,5,53
564,204,0;1;0;0;1,0;2;1,3,0,5,54
565,204,0;1;0;0;1,0;2;1,3,0,5,55
566,204,0;1;0;0;1,0;2;1,3,0,5,56
567,204,0;1;0;0;1,0;2;1,3,0,5,57
568,204,0;1;0;0;1,0;2;1,3,0,5,58
569,204,0;1;0;0;1,0;2;1,3,0,5,59
570,204,0;1;0;0;1,0;2;1,3,0,5,60
571,204,0;1;0;0;1,0;2;1,3,0,5,61
572,204,0;1;0;0;1,0;2;1,3,0,5,62
573,204,0;1;0;0;1,0;2;1,3,0,5,63
574,204,0;1;0;0;1,0;2;1,3,0,5,64
575,204,0;1;0;0;1,0;2;1,3,0,5,65
576,204,0;1;0;0;1,0;2;1,3,0,5,66
577,204,0;1;0;0;1,0;2;1,3,0,5,67
578,204,0;1;0;0;1,0;2;1,3,0,5,68
579,204,0;1;0;0;1,0;2;1,3,0,5,69
580,204,0;1;0;0;1,0;2;1,3,0,5,70
581,204,0;1;0;0;1,0;2;1,3,0,5,71
582,204,0;1;0;0;1,0;2;1,3,0,5,72
583,204,0;1;0;0;1,0;2;1,3,0,5,73
584,204,0;1;0;0;1,0;2;1,3,0,5,74
585,204,0;1;0;0;1,0;2;1,3,0,5,75
586,204,0;1;0;0;1,0;2;1,3,0,5,76
587,204,0;1;0;0;1,0;2;1,3,0,5,77
588,204,0;1;0;0;1,0;2;1,3,0,5,78
589,204,0;1;0;0;1,0;2;1,3,0,5,79
590,204,0;1;0;0;1,0;2;1,3,0,5,80
591,204,0;1;0;0;1,0;2;1,3,0,5,81
592,204,0;1;0;0;1,0;2;1,3,0,5,82
593,204,0;1;0;0;1,0;2;1,3,0,5,83
594,204,0;1;0;0;1,0;2;1,3,0,5,84
595,204,0;1;0;0;1,0;2;1,3,0,5,85
596,204,0;1;0;0;1,0;2;1,3,0,5,86
597,204,0;1;0;0;1,0;2;1,3,0,5,87
598,204,0;1;0;0;1,0;2;1,3,0,5,88
599,204,0;1;0;0;1,0;2;1,3,0,5,89
600,204,0;1;0;0;1,0;2;1,3,0,5,90
601,204,0;1;0;0;1,0;2;1,3,0,5,91
602,204,0;1;0;0;1,0;2;1,3,0,5,92
603,204,0;1;0;0;1,0;2;1,3,0,5,93
604,204,0;1;0;0;1,0;2;1,3,0,5,94
605,204,0;1;0;0;1,0;2;1,3,0,5,95
606,1,0,0,3,0,0,0
607,1,0,0,3,0,0,1
608,1,0,0,3,0,0,2
609,33,0;0;0;1,0;0;0;1,3,0,2,1
610,92,0;0;0;0;1,0;0;0;0;1,3,0,2,2
611,147,0;1;0;0;1,0;0;0;0;1,3,0,3,2
612,147,0;1;0;0;1,0;0;0;0;1,3,0,3,3
613,147,0;1;0;0;1,0;0;0;0;1,3,0,3,4
614,147,0;1;0;0;1,0;0;0;0;1,3,0,3,5
615,147,0;1;0;0;1,0;0;0;0;1,3,0,3,6
616,204,0;1;0;0;1,0;2;1,3,0,5,5
617,204,0;1;0;0;1,0;2;1,3,0,5,6
618,204,0;1;0;0;1,0;2;1,3,0,5,7
619,204,0;1;0;0;1,0;2;1,3,0,5,8
620,204,0;1;0;0;1,0;2;1,3,0,5,9
621,204,0;1;0;0;1,0;2;1,3,0,5,10
622,204,0;1;0;0;1,0;2;1,3,0,5,11
623,204,0;1;0;0;1,0;2;1,3,0,5,12
624,204,0;1;0;0;1,0;2;1,3,0,5,13
625,204,0;1;0;0;1,0;2;1,3,0,5,14
626,204,0;1;0;0;1,0;2;1,3,0,5,15
627,204,0;1;0;0;1,0;2;1,3,0,5,16
628,204,0;1;0;0;1,0;2;1,3,0,5,17
629,204,0;1;0;0;1,0;2;1,3,0,5,18
630,204,0;1;0;0;1,0;2;1,3,0,5,19
631,204,0;1;0;0;1,0;2;1,3,0,5,20
632,204,0;1;0;0;1,0;2;1,3,0,5,21
633,204,0;1;0;0;1,0;2;1,3,0,5,22
634,204,0;1;0;0;1,0;2;1,3,0,5,23
635,204,0;1;0;0;1,0;2;1,3,0,5,24
636,204,0;1;0;0;1,0;2;1,3,0,5,25
637,204,0;1;0;0;1,0;2;1,3,0,5,26
638,204,0;1;0;0;1,0;2;1,3,0,5,27
639,204,0;1;0;0;1,0;2;1,3,0,5,28
640,204,0;1;0;0;1,0;2;1,3,0,5,29
641,204,0;1;0;0;1,0;2;1,3,0,5,30
642,204,0;1;0;0;1,0;2;1,3,0,5,31
643,204,0;1;0;0;1,0;2;1,3,0,5,32
644,204,0;1;0;0;1,0;2;1,3,0,5,33
645,204,0;1;0;0;1,0;2;1,3,0,5,34
646,204,0;1;0;0;1,0;2;1,3,0,5,35
647,204,0;1;0;0;1,0;2;1,3,0,5,36
648,204,0;1;0;0;1,0;2;1,3,0,5,37
649,204,0;1;0;0;1,0;2;1,3,0,5,38
650,204,0;1;0;0;1,0;2;1,3,0,5,39
651,204,0;1;0;0;1,0;2;1,3,0,5,40
652,204,0;1;0;0;1,0;2;1,3,0,5,41
653,204,0;1;0;0;1,0;2;1,3,0,5,42
654,204,0;1;0;0;1,0;2;1,3,0,5,43
655,204,0;1;0;0;1,0;2;1,3,0,5,44
656,204,0;1;0;0;1,0;2;1,3,0,5,45
657,204,0;1;0;0;1,0;2;1,3,0,5,46
658,204,0;1;0;0;1,0;2;1,3,0,5,47
659,204,0;1;0;0;1,0;2;1,3,0,5,48
660,204,0;1;0;0;1,0;2;1,3,0,5,49
661,204,0;1;0;0;1,0;2;1,3,0,5,50
662,204,0;1;0;0;1,0;2;1,3,0,5,51
663,204,0;1;0;0;1,0;2;1,3,0,5,52
664,204,0;1;0;0;1,0;2;1,3,0,5,53
665,204,0;1;0;0;1,0;2;1,3,0,5,54
666,204,0;1;0;0;1,0;2;1,3,0,5,55
667,204,0;1;0;0;1,0;2;1,3,0,5,56
668,204,0;1;0;0;1,0;2;1,3,0,5,57
669,204,0;1;0;0;1,0;2;1,3,0,5,58
670,204,0;1;0;0;1,0;2;1,3,0,5,59
671,204,0;1;0;0;1,0;2;1,3,0,5,60
672,204,0;1;0;0;1,0;2;1,3,0,5,61
673,204,0;1;0;0;1,0;2;1,3,0,5,62
674,204,0;1;0;0;1,0;2;1,3,0,5,63
675,204,0;1;0;0;1,0;2;1,3,0,5,64
676,204,0;1;0;0;1,0;2;1,3,0,5,65
677,204,0;1;0;0;1,0;2;1,3,0,5,66
678,204,0;1;0;0;1,0;2;1,3,0,5,67
679,204,0;1;0;0;1,0;2;1,3,0,5,68
680,204,0;1;0;0;1,0;2;1,3,0,5,69
681,204,0;1;0;0;1,0;2;1,3,0,5,70
682,204,0;1;0;0;1,0;2;1,3,0,5,71
683,204,0;1;0;0;1,0;2;1,3,0,5,72
684,204,0;1;0;0;1,0;2;1,3,0,5,73
685,204,0;1;0;0;1,0;2;1,3,0,5,74
686,204,0;1;0;0;1,0;2;1,3,0,5,75
687,204,0;1;0;0;1,0;2;1,3,0,5,76
688,204,0;1;0;0;1,0;2;1,3,0,5,77
689,204,0;1;0;0;1,0;2;1,3,0,5,78
690,204,0;1;0;0;1,0;2;1,3,0,5,79
691,204,0;1;0;0;1,0;2;1,3,0,5,80
692,204,0;1;0;0;1,0;2;1,3,0,5,81
693,204,0;1;0;0;1,0;2;1,3,0,5,82
694,204,0;1;0;0;1,0;2;1,3,0,5,83
695,204,0;1;0;0;1,0;2;1,3,0,5,84
696,204,0;1;0;0;1,0;2;1,3,0,5,85
697,204,0;1;0;0;1,0;2;1,3,0,5,86
698,204,0;1;0;0;1,0;2;1,3,0,5,87
699,204,0;1;0;0;1,0;2;1,3,0,5,88
700,204,0;1;0;0;1,0;2;1,3,0,5,89
701,204,0;1;0;0;1,0;2;1,3,0,5,90
702,204,0;1;0;0;1,0;2;1,3,0,5,91
703,204,0;1;0;0;1,0;2;1,3,0,5,92
704,204,0;1;0;0;1,0;2;1,3,0,5,93
705,204,0;1;0;0;1,0;2;1,3,0,5,94
706,204,0;1;0;0;1,0;2;1,3,0,5,95
707,1,0,0,4,0,0,0
708,2,0;1,0,4,0,1,0
709,4,0;2,0,4,0,2,0
710,7,0;3,0,4,0,3,0
711,12,0;4,0,4,0,4,0
712,96,0;4,0;0;0;0;1,4,0,5,0
713,96,0;4,0;0;0;0;1,4,0,5,1
714,96,0;4,0;0;0;0;1,4,0,5,2
715,96,0;4,0;0;0;0;1,4,0,5,3
716,96,0;4,0;0;0;0;1,4,0,5,4
717,96,0;4,0;0;0;0;1,4,0,5,5
718,96,0;4,0;0;0;0;1,4,0,5,6
719,132,0;4,0;2;1,4,0,7,5
720,132,0;4,0;2;1,4,0,7,6
721,132,0;4,0;2;1,4,0,7,7
722,132,0;4,0;2;1,4,0,7,8
723,132,0;4,0;2;1,4,0,7,9
724,132,0;4,0;2;1,4,0,7,10
725,132,0;4,0;2;1,4,0,7,11
726,132,0;4,0;2;1,4,0,7,12
727,132,0;4,0;2;1,4,0,7,13
728,132,0;4,0;2;1,4,0,7,14
729,132,0;4,0;2;1,4,0,7,15
730,132,0;4,0;2;1,4,0,7,16
731,132,0;4,0;2;1,4,0,7,17
732,132,0;4,0;2;1,4,0,7,18
733,132,0;4,0;2;1,4,0,7,19
734,132,0;4,0;2;1,4,0,7,20
735,132,0;4,0;2;1,4,0,7,21
736,132,0;4,0;2;1,4,0,7,22
737,132,0;4,0;2;1,4,0,7,23
738,132,0;4,0;2;1,4,0,7,24
739,132,0;4,0;2;1,4,0,7,25
740,132,0;4,0;2;1,4,0,7,26
741,132,0;4,0;2;1,4,0,7,27
742,132,0;4,0;2;1,4,0,7,28
743,132,0;4,0;2;1,4,0,7,29
744,132,0;4,0;2;1,4,0,7,30
745,132,0;4,0;2;1,4,0,7,31
746,132,0;4,0;2;1,4,0,7,32
747,132,0;4,0;2;1,4,0,7,33
748,132,0;4,0;2;1,4,0,7,34
749,132,0;4,0;2;1,4,0,7,35
750,132,0;4,0;2;1,4,0,7,36
751,132,0;4,0;2;1,4,0,7,37
752,132,0;4,0;2;1,4,0,7,38
753,132,0;4,0;2;1,4,0,7,39
754,132,0;4,0;2;1,4,0,7,40
755,132,0;4,0;2;1,4,0,7,41
756,132,0;4,0;2;1,4,0,7,42
757,132,0;4,0;2;1,4,0,7,43
758,132,0;4,0;2;1,4,0,7,44
759,132,0;4,0;2;1,4,0,7,45
760,132,0;4,0;2;1,4,0,7,46
761,132,0;4,0;2;1,4,0,7,47
762,132,0;4,0;2;1,4,0,7,48
763,132,0;4,0;2;1,4,0,7,49
764,132,0;4,0;2;1,4,0,7,50
765,132,0;4,0;2;1,4,0,7,51
766,132,0;4,0;2;1,4,0,7,52
767,132,0;4,0;2;1,4,0,7,53
768,132,0;4,0;2;1,4,0,7,54
769,132,0;4,0;2;1,4,0,7,55
770,132,0;4,0;2;1,4,0,7,56
771,132,0;4,0;2;1,4,0,7,57
772,132,0;4,0;2;1,4,0,7,58
773,132,0;4,0;2;1,4,0,7,59
774,132,0;4,0;2;1,4,0,7,60
775,132,0;4,0;2;1,4,0,7,61
776,132,0;4,0;2;1,4,0,7,62
777,132,0;4,0;2;1,4,0,7,63
778,132,0;4,0;2;1,4,0,7,64
779,132,0;4,0;2;1,4,0,7,65
780,132,0;4,0;2;1,4,0,7,66
781,132,0;4,0;2;1,4,0,7,67
782,132,0;4,0;2;1,4,0,7,68
783,132,0;4,0;2;1,4,0,7,69
784,132,0;4,0;2;1,4,0,7,70
785,132,0;4,0;2;1,4,0,7,71
786,132,0;4,0;2;1,4,0,7,72
787,132,0;4,0;2;1,4,0,7,73
788,132,0;4,0;2;1,4,0,7,74
789,132,0;4,0;2;1,4,0,7,75
790,132,0;4,0;2;1,4,0,7,76
791,132,0;4,0;2;1,4,0,7,77
792,132,0;4,0;2;1,4,0,7,78
793,132,0;4,0;2;1,4,0,7,79
794,132,0;4,0;2;1,4,0,7,80
795,132,0;4,0;2;1,4,0,7,81
796,132,0;4,0;2;1,4,0,7,82
797,132,0;4,0;2;1,4,0,7,83
798,132,0;4,0;2;1,4,0,7,84
799,132,0;4,0;2;1,4,0,7,85
800,132,0;4,0;2;1,4,0,7,86
801,132,0;4,0;2;1,4,0,7,87
802,132,0;4,0;2;1,4,0,7,88
803,132,0;4,0;2;1,4,0,7,89
804,132,0;4,0;2;1,4,0,7,90
805,132,0;4,0;2;1,4,0,7,91
806,132,0;4,0;2;1,4,0,7,92
807,132,0;4,0;2;1,4,0,7,93
808,1,0,0,4,0,0,0
809,2,0;1,0,4,0,1,0
810,4,0;2,0,4,0,2,0
811,7,0;3,0,4,0,3,0
812,92,0;0;0;0;1,0;0;0;0;1,4,0,2,2
813,92,0;0;0;0;1,0;0;0;0;1,4,0,2,3
814,92,0;0;0;0;1,0;0;0;0;1,4,0,2,4
815,92,0;0;0;0;1,0;0;0;0;1,4,0,2,5
816,92,0;0;0;0;1,0;0;0;0;1,4,0,2,6
817,92,0;0;0;0;1,0;0;0;0;1,4,0,2,7
818,128,0;0;0;0;1,0;2;1,4,0,4,6
819,128,0;0;0;0;1,0;2;1,4,0,4,7
820,128,0;0;0;0;1,0;2;1,4,0,4,8
821,128,0;0;0;0;1,0;2;1,4,0,4,9
822,128,0;0;0;0;1,0;2;1,4,0,4,10
823,128,0;0;0;0;1,0;2;1,4,0,4,11
824,128,0;0;0;0;1,0;2;1,4,0,4,12
825,128,0;0;0;0;1,0;2;1,4,0,4,13
826,128,0;0;0;0;1,0;2;1,4,0,4,14
827,128,0;0;0;0;1,0;2;1,4,0,4,15
828,128,0;0;0;0;1,0;2;1,4,0,4,16
829,128,0;0;0;0;1,0;2;1,4,0,4,17
830,128,0;0;0;0;1,0;2;1,4,0,4,18
831,128,0;0;0;0;1,0;2;1,4,0,4,19
832,128,0;0;0;0;1,0;2;1,4,0,4,20
833,128,0;0;0;0;1,0;2;1,4,0,4,21
834,128,0;0;0;0;1,0;2;1,4,0,4,22
835,128,0;0;0;0;1,0;2;1,4,0,4,23
836,128,0;0;0;0;1,0;2;1,4,0,4,24
837,128,0;0;0;0;1,0;2;1,4,0,4,25
838,128,0;0;0;0;1,0;2;1,4,0,4,26
839,128,0;0;0;0;1,0;2;1,4,0,4,27
840,128,0;0;0;0;1,0;2;1,4,0,4,28
841,128,0;0;0;0;1,0;2;1,4,0,4,29
842,128,0;0;0;0;1,0;2;1,4,0,4,30
843,128,0;0;0;0;1,0;2;1,4,0,4,31
844,128,0;0;0;0;1,0;2;1,4,0,4,32
845,128,0;0;0;0;1,0;2;1,4,0,4,33
846,128,0;0;0;0;1,0;2;1,4,0,4,34
847,128,0;0;0;0;1,0;2;1,4,0,4,35
848,128,0;0;0;0;1,0;2;1,4,0,4,36
849,128,0;0;0;0;1,0;2;1,4,0,4,37
850,128,0;0;0;0;1,0;2;1,4,0,4,38
851,128,0;0;0;0;1,0;2;1,4,0,4,39
852,128,0;0;0;0;1,0;2;1,4,0,4,40
853,128,0;0;0;0;1,0;2;1,4,0,4,41
854,128,0;0;0;0;1,0;2;1,4,0,4,42
855,128,0;0;0;0;1,0;2;1,4,0,4,43
856,128,0;0;0;0;1,0;2;1,4,0,4,44
857,128,0;0;0;0;1,0;2;1,4,0,4,45
858,128,0;0;0;0;1,0;2;1,4,0,4,46
859,128,0;0;0;0;1,0;2;1,4,0,4,47
860,128,0;0;0;0;1,0;2;1,4,0,4,48
861,128,0;0;0;0;1,0;2;1,4,0,4,49
862,128,0;0;0;0;1,0;2;1,4,0,4,50
863,128,0;0;0;0;1,0;2;1,4,0,4,51
864,128,0;0;0;0;1,0;2;1,4,0,4,52
865,128,0;0;0;0;1,0;2;1,4,0,4,53
866,128,0;0;0;0;1,0;2;1,4,0,4,54
867,128,0;0;0;0;1,0;2;1,4,0,4,55
868,128,0;0;0;0;1,0;2;1,4,0,4,56
869,128,0;0;0;0;1,0;2;1,4,0,4,57
870,128,0;0;0;0;1,0;2;1,4,0,4,58
871,128,0;0;0;0;1,0;2;1,4,0,4,59
872,128,0;0;0;0;1,0;2;1,4,0,4,60
873,128,0;0;0;0;1,0;2;1,4,0,4,61
874,128,0;0;0;0;1,0;2;1,4,0,4,62
875,128,0;0;0;0;1,0;2;1,4,0,4,63
876,128,0;0;0;0;1,0;2;1,4,0,4,64
877,128,0;0;0;0;1,0;2;1,4,0,4,65
878,128,0;0;0;0;1,0;2;1,4,0,4,66
879,128,0;0;0;0;1,0;2;1,4,0,4,67
880,128,0;0;0;0;1,0;2;1,4,0,4,68
881,128,0;0;0;0;1,0;2;1,4,0,4,69
882,128,0;0;0;0;1,0;2;1,4,0,4,70
883,128,0;0;0;0;1,0;2;1,4,0,4,71
884,128,0;0;0;0;1,0;2;1,4,0,4,72
885,128,0;0;0;0;1,0;2;1,4,0,4,73
886,128,0;0;0;0;1,0;2;1,4,0,4,74
887,128,0;0;0;0;1,0;2;1,4,0,4,75
888,128,0;0;0;0;1,0;2;1,4,0,4,76
889,128,0;0;0;0;1,0;2;1,4,0,4,77
890,128,0;0;0;0;1,0;2;1,4,0,4,78
891,128,0;0;0;0;1,0;2;1,4,0,4,79
892,128,0;0;0;0;1,0;2;1,4,0,4,80
893,128,0;0;0;0;1,0;2;1,4,0,4,81
894,128,0;0;0;0;1,0;2;1,4,0,4,82
895,128,0;0;0;0;1,0;2;1,4,0,4,83
896,128,0;0;0;0;1,0;2;1,4,0,4,84
897,128,0;0;0;0;1,0;2;1,4,0,4,85
898,128,0;0;0;0;1,0;2;1,4,0,4,86
899,128,0;0;0;0;1,0;2;1,4,0,4,87
900,128,0;0;0;0;1,0;2;1,4,0,4,88
901,128,0;0;0;0;1,0;2;1,4,0,4,89
902,128,0;0;0;0;1,0;2;1,4,0,4,90
903,128,0;0;0;0;1,0;2;1,4,0,4,91
904,128,0;0;0;0;1,0;2;1,4,0,4,92
905,128,0;0;0;0;1,0;2;1,4,0,4,93
906,128,0;0;0;0;1,0;2;1,4,0,4,94
907,128,0;0;0;0;1,0;2;1,4,0,4,95
908,128,0;0;0;0;1,0;2;1,4,0,4,96
909,1,0,0,4,0,0,0
910,1,0,0,4,0,0,1
911,1,0,0,4,0,0,2
912,1,0,0,4,0,0,3
913,92,0;0;0;0;1,0;0;0;0;1,4,0,2,2
914,92,0;0;0;0;1,0;0;0;0;1,4,0,2,3
915,92,0;0;0;0;1,0;0;0;0;1,4,0,2,4
916,92,0;0;0;0;1,0;0;0;0;1,4,0,2,5
917,92,0;0;0;0;1,0;0;0;0;1,4,0,2,6
918,128,0;0;0;0;1,0;2;1,4,0,4,5
919,128,0;0;0;0;1,0;2;1,4,0,4,6
920,128,0;0;0;0;1,0;2;1,4,0,4,7
921,128,0;0;0;0;1,0;2;1,4,0,4,8
922,128,0;0;0;0;1,0;2;1,4,0,4,9
923,128,0;0;0;0;1,0;2;1,4,0,4,10
924,128,0;0;0;0;1,0;2;1,4,0,4,11
925,128,0;0;0;0;1,0;2;1,4,0,4,12
926,128,0;0;0;0;1,0;2;1,4,0,4,13
927,128,0;0;0;0;1,0;2;1,4,0,4,14
928,128,0;0;0;0;1,0;2;1,4,0,4,15
929,128,0;0;0;0;1,0;2;1,4,0,4,16
930,128,0;0;0;0;1,0;2;1,4,0,4,17
931,128,0;0;0;0;1,0;2;1,4,0,4,18
932,128,0;0;0;0;1,0;2;1,4,0,4,19
933,128,0;0;0;0;1,0;2;1,4,0,4,20
934,128,0;0;0;0;1,0;2;1,4,0,4,21
935,128,0;0;0;0;1,0;2;1,4,0,4,22
936,128,0;0;0;0;1,0;2;1,4,0,4,23
937,128,0;0;0;0;1,0;2;1,4,0,4,24
938,128,0;0;0;0;1,0;2;1,4,0,4,25
939,128,0;0;0;0;1,0;2;1,4,0,4,26
940,128,0;0;0;0;1,0;2;1,4,0,4,27
941,128,0;0;0;0;1,0;2;1,4,0,4,28
942,128,0;0;0;0;1,0;2;1,4,0,4,29
943,128,0;0;0;0;1,0;2;1,4,0,4,30
944,128,0;0;0;0;1,0;2;1,4,0,4,31
945,128,0;0;0;0;1,0;2;1,4,0,4,32
946,128,0;0;0;0;1,0;2;1,4,0,4,33
947,128,0;0;0;0;1,0;2;1,4,0,4,34
948,128,0;0;0;0;1,0;2;1,4,0,4,35
949,128,0;0;0;0;1,0;2;1,4,0,4,36
950,128,0;0;0;0;1,0;2;1,4,0,4,37
951,128,0;0;0;0;1,0;2;1,4,0,4,38
952,128,0;0;0;0;1,0;2;1,4,0,4,39
953,128,0;0;0;0;1,0;2;1,4,0,4,40
954,128,0;0;0;0;1,0;2;1,4,0,4,41
955,128,0;0;0;0;1,0;2;1,4,0,4,42
956,128,0;0;0;0;1,0;2;1,4,0,4,43
957,128,0;0;0;0;1,0;2;1,4,0,4,44
958,128,0;0;0;0;1,0;2;1,4,0,4,45
959,128,0;0;0;0;1,0;2;1,4,0,4,46
960,128,0;0;0;0;1,0;2;1,4,0,4,47
961,128,0;0;0;0;1,0;2;1,4,0,4,48
962,128,0;0;0;0;1,0;2;1,4,0,4,49
963,128,0;0;0;0;1,0;2;1,4,0,4,50
964,128,0;0;0;0;1,0;2;1,4,0,4,51
965,128,0;0;0;0;1,0;2;1,4,0,4,52
966,128,0;0;0;0;1,0;2;1,4,0,4,53
967,128,0;0;0;0;1,0;2;1,4,0,4,54
968,128,0;0;0;0;1,0;2;1,4,0,4,55
969,128,0;0;0;0;1,0;2;1,4,0,4,56
970,128,0;0;0;0;1,0;2;1,4,0,4,57
971,128,0;0;0;0;1,0;2;1,4,0,4,58
972,128,0;0;0;0;1,0;2;1,4,0,4,59
973,128,0;0;0;0;1,0;2;1,4,0,4,60
974,128,0;0;0;0;1,0;2;1,4,0,4,61
975,128,0;0;0;0;1,0;2;1,4,0,4,62
976,128,0;0;0;0;1,0;2;1,4,0,4,63
977,128,0;0;0;0;1,0;2;1,4,0,4,64
978,128,0;0;0;0;1,0;2;1,4,0,4,65
979,128,0;0;0;0;1,0;2;1,4,0,4,66
980,128,0;0;0;0;1,0;2;1,4,0,4,67
981,128,0;0;0;0;1,0;2;1,4,0,4,68
982,128,0;0;0;0;1,0;2;1,4,0,4,69
983,128,0;0;0;0;1,0;2;1,4,0,4,70
984,128,0;0;0;0;1,0;2;1,4,0,4,71
985,128,0;0;0;0;1,0;2;1,4,0,4,72
986,128,0;0;0;0;1,0;2;1,4,0,4,73
987,128,0;0;0;0;1,0;2;1,4,0,4,74
988,128,0;0;0;0;1,0;2;1,4,0,4,75
989,128,0;0;0;0;1,0;2;1,4,0,4,76
990,128,0;0;0;0;1,0;2;1,4,0,4,77
991,128,0;0;0;0;1,0;2;1,4,0,4,78
992,128,0;0;0;0;1,0;2;1,4,0,4,79
993,128,0;0;0;0;1,0;2;1,4,0,4,80
994,128,0;0;0;0;1,0;2;1,4,0,4,81
995,128,0;0;0;0;1,0;2;1,4,0,4,82
996,128,0;0;0;0;1,0;2;1,4,0,4,83
997,128,0;0;0;0;1,0;2;1,4,0,4,84
998,128,0;0;0;0;1,0;2;1,4,0,4,85
999,128,0;0;0;0;1,0;2;1,4,0,4,86
1000,128,0;0;0;0;1,0;2;1,4,0,4,87
1001,128,0;0;0;0;1,0;2;1,4,0,4,88
1002,128,0;0;0;0;1,0;2;1,4,0,4,89
1003,128,0;0;0;0;1,0;2;1,4,0,4,90
1004,128,0;0;0;0;1,0;2;1,4,0,4,91
1005,128,0;0;0;0;1,0;2;1,4,0,4,92
1006,128,0;0;0;0;1,0;2;1,4,0,4,93
1007,128,0;0;0;0;1,0;2;1,4,0,4,94
1008,128,0;0;0;0;1,0;2;1,4,0,4,95
1009,128,0;0;0;0;1,0;2;1,4,0,4,96
1010,1,0,0,4,0,0,0
1011,1,0,0,4,0,0,1
1012,1,0,0,4,0,0,2
1013,1,0,0,4,0,0,3
1014,92,0;0;0;0;1,0;0;0;0;1,4,0,2,2
1015,92,0;0;0;0;1,0;0;0;0;1,4,0,2,3
1016,92,0;0;0;0;1,0;0;0;0;1,4,0,2,4
1017,92,0;0;0;0;1,0;0;0;0;1,4,0,2,5
1018,92,0;0;0;0;1,0;0;0;0;1,4,0,2,6
1019,128,0;0;0;0;1,0;2;1,4,0,4,5
1020,128,0;0;0;0;1,0;2;1,4,0,4,6
1021,128,0;0;0;0;1,0;2;1,4,0,4,7
1022,128,0;0;0;0;1,0;2;1,4,0,4,8
